episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
160,34.8341,252,3.5,0.467,0.2680,85,0.028,0.39,-0.80,0.0671,0.1439,0.070,7.8
161,40.2880,250,3.3,0.460,0.2692,82,0.029,0.38,-0.81,0.0669,0.1406,0.055,7.8
162,41.0176,262,3.3,0.447,0.2754,81,0.029,0.40,-0.83,0.0814,0.1478,0.047,7.8
163,48.6135,326,3.3,0.453,0.2746,79,0.030,0.50,-0.82,0.0661,0.1466,0.046,7.6
164,37.7056,270,3.4,0.533,0.2736,77,0.030,0.41,-0.70,0.0691,0.1446,0.046,7.7
165,43.9905,297,3.4,0.427,0.2739,79,0.030,0.46,-0.86,0.0794,0.1476,0.045,7.7
166,34.2267,272,3.3,0.480,0.2770,80,0.029,0.42,-0.78,0.0787,0.1477,0.045,7.8
167,39.3208,250,3.5,0.493,0.2802,77,0.030,0.38,-0.76,0.0727,0.1457,0.036,7.9
168,41.6563,281,3.4,0.507,0.2833,82,0.029,0.43,-0.74,0.0656,0.1429,0.035,7.8
169,48.9977,347,3.2,0.393,0.2874,87,0.027,0.53,-0.91,0.0736,0.1435,0.036,7.8
170,28.0179,259,3.3,0.540,0.2923,84,0.028,0.40,-0.69,0.0775,0.1426,0.043,7.9
171,40.4242,253,3.4,0.420,0.2860,79,0.030,0.39,-0.87,0.0663,0.1413,0.045,7.8
172,50.1394,292,3.3,0.507,0.2847,83,0.028,0.45,-0.74,0.0669,0.1458,0.036,7.8
173,36.9121,260,3.3,0.440,0.2892,80,0.029,0.40,-0.84,0.0682,0.1485,0.044,7.8
174,42.1807,277,3.4,0.527,0.2809,78,0.030,0.43,-0.71,0.0714,0.1476,0.027,7.6
175,36.8327,253,3.5,0.407,0.2783,80,0.029,0.39,-0.89,0.0679,0.1514,0.009,7.7
176,39.6143,268,3.5,0.467,0.2807,82,0.029,0.41,-0.80,0.0650,0.1497,0.019,7.7
177,48.1207,242,3.5,0.447,0.2820,84,0.028,0.37,-0.83,0.0676,0.1506,0.019,7.7
178,39.1660,339,3.2,0.487,0.2831,80,0.029,0.52,-0.77,0.0687,0.1505,0.019,7.8
179,40.7118,288,3.2,0.427,0.2801,72,0.033,0.44,-0.86,0.0673,0.1496,0.037,7.8
180,31.9623,267,3.3,0.520,0.2756,83,0.028,0.41,-0.72,0.0700,0.1403,0.037,7.8
181,47.4274,290,3.3,0.427,0.2754,81,0.029,0.45,-0.86,0.0694,0.1376,0.028,7.7
182,43.6890,303,3.2,0.473,0.2744,80,0.029,0.47,-0.79,0.0785,0.1409,0.028,7.7
183,38.9371,270,3.3,0.467,0.2784,76,0.031,0.42,-0.80,0.0692,0.1405,0.037,7.7
184,42.3181,275,3.2,0.453,0.2784,79,0.030,0.42,-0.82,0.0716,0.1430,0.036,7.8
185,42.2794,283,3.3,0.493,0.2827,84,0.028,0.44,-0.76,0.0855,0.1480,0.035,7.8
186,32.1364,259,3.4,0.433,0.2910,79,0.030,0.40,-0.85,0.0737,0.1544,0.036,7.9
187,42.8738,295,3.3,0.467,0.2894,82,0.029,0.45,-0.80,0.0681,0.1549,0.036,7.9
188,33.9296,240,3.4,0.487,0.2887,81,0.029,0.37,-0.77,0.0743,0.1607,0.036,7.9
189,40.7460,276,3.3,0.453,0.2938,85,0.028,0.42,-0.82,0.0781,0.1643,0.027,7.9
190,34.0322,274,3.4,0.487,0.2932,87,0.027,0.42,-0.77,0.0711,0.1665,0.028,7.8
191,44.0573,239,3.4,0.400,0.2963,80,0.029,0.37,-0.90,0.0687,0.1683,0.029,7.8
192,36.5860,284,3.3,0.547,0.2996,84,0.028,0.44,-0.68,0.0662,0.1688,0.031,7.6
193,35.0021,268,3.3,0.433,0.2981,82,0.029,0.41,-0.85,0.0799,0.1638,0.031,7.7
194,37.8916,269,3.3,0.533,0.3015,80,0.029,0.41,-0.70,0.0731,0.1707,0.021,7.7
195,37.7365,285,3.2,0.387,0.3020,77,0.030,0.44,-0.92,0.0672,0.1726,0.021,7.7
196,37.5219,252,3.2,0.513,0.3004,75,0.031,0.39,-0.73,0.0710,0.1775,0.021,7.8
197,33.9514,263,3.3,0.440,0.3063,82,0.029,0.40,-0.84,0.0718,0.1773,0.021,7.8
198,22.9582,223,3.3,0.547,0.3018,78,0.030,0.34,-0.68,0.0686,0.1722,0.021,7.7
199,51.8803,278,3.3,0.393,0.3051,79,0.030,0.43,-0.91,0.0720,0.1802,0.011,7.7
200,34.0029,269,3.4,0.540,0.3079,81,0.029,0.41,-0.69,0.0681,0.1865,0.010,7.8
201,34.2174,238,3.4,0.400,0.3097,83,0.028,0.37,-0.90,0.0685,0.1903,0.031,7.7
202,31.0321,255,3.3,0.500,0.3074,83,0.028,0.39,-0.75,0.0744,0.1767,0.032,7.7
203,36.6196,273,3.3,0.427,0.3066,78,0.030,0.42,-0.86,0.0709,0.1703,0.043,7.8
204,50.3166,239,3.4,0.480,0.3044,78,0.030,0.37,-0.78,0.0615,0.1784,0.043,7.8
205,44.0995,282,3.4,0.480,0.3104,81,0.029,0.43,-0.78,0.0730,0.1802,0.033,7.8
206,27.7616,261,3.3,0.433,0.3143,78,0.030,0.40,-0.85,0.0754,0.1803,0.033,7.9
207,40.8465,243,3.1,0.467,0.3165,82,0.029,0.37,-0.80,0.0657,0.1890,0.032,8.0
208,40.2858,254,3.3,0.493,0.3149,83,0.028,0.39,-0.76,0.0706,0.1850,0.043,7.8
209,32.2164,297,3.4,0.480,0.3205,81,0.029,0.46,-0.78,0.0753,0.1907,0.053,7.8
210,44.1983,274,3.4,0.460,0.3176,83,0.028,0.42,-0.81,0.0728,0.1880,0.060,7.7
211,35.8062,258,3.4,0.453,0.3163,87,0.027,0.40,-0.82,0.0665,0.1811,0.040,7.7
212,43.4398,256,3.3,0.460,0.3201,84,0.028,0.39,-0.81,0.0680,0.1722,0.039,7.7
213,45.6484,296,3.3,0.473,0.3223,83,0.028,0.45,-0.79,0.0710,0.1708,0.049,7.7
214,39.7446,241,3.3,0.433,0.3244,83,0.028,0.37,-0.85,0.0725,0.1709,0.050,7.7
215,37.1697,295,3.3,0.500,0.3229,79,0.030,0.45,-0.75,0.0736,0.1673,0.060,7.7
216,37.1958,256,3.5,0.447,0.3214,81,0.029,0.39,-0.83,0.0675,0.1672,0.062,7.8
217,45.4760,286,3.4,0.473,0.3219,89,0.026,0.44,-0.79,0.0698,0.1709,0.071,7.7
218,44.5492,296,3.2,0.440,0.3218,84,0.028,0.46,-0.84,0.0744,0.1733,0.083,7.7
219,21.8964,217,3.4,0.467,0.3197,83,0.028,0.33,-0.80,0.0671,0.1754,0.082,7.7
220,50.9685,259,3.3,0.480,0.3146,74,0.032,0.40,-0.78,0.0726,0.1696,0.069,7.7
221,45.6863,303,3.3,0.400,0.3096,79,0.030,0.47,-0.90,0.0698,0.1728,0.059,7.7
222,42.0411,268,3.3,0.533,0.3089,81,0.029,0.41,-0.70,0.0735,0.1771,0.051,7.8
223,50.2205,275,3.3,0.380,0.3079,81,0.029,0.42,-0.93,0.0647,0.1759,0.050,7.8
224,21.4249,240,3.4,0.507,0.3154,80,0.029,0.37,-0.74,0.0653,0.1803,0.057,7.9
225,33.1204,249,3.4,0.440,0.3178,80,0.029,0.38,-0.84,0.0756,0.1862,0.054,7.9
226,38.8121,225,3.5,0.500,0.3213,86,0.027,0.35,-0.75,0.0764,0.1898,0.046,7.8
227,39.1681,269,3.3,0.427,0.3167,86,0.027,0.41,-0.86,0.0681,0.1773,0.045,7.8
228,33.2323,280,3.2,0.493,0.3262,81,0.029,0.43,-0.76,0.0677,0.1773,0.045,7.7
229,52.3132,286,3.3,0.427,0.3285,81,0.029,0.44,-0.86,0.0738,0.1864,0.045,7.6
230,42.7563,300,3.3,0.493,0.3269,79,0.030,0.46,-0.76,0.0756,0.1965,0.036,7.7
231,37.0448,235,3.3,0.413,0.3260,81,0.029,0.36,-0.88,0.0757,0.1962,0.045,7.7
232,48.4032,300,3.3,0.507,0.3154,84,0.028,0.46,-0.74,0.0722,0.1813,0.045,7.6
233,28.0247,268,3.4,0.427,0.3212,82,0.029,0.41,-0.86,0.0661,0.1826,0.027,7.7
234,32.7146,257,3.3,0.507,0.3191,77,0.030,0.39,-0.74,0.0714,0.1802,0.027,7.7
235,49.7320,283,3.3,0.447,0.3110,78,0.030,0.43,-0.83,0.0733,0.1810,0.018,7.7
236,37.7518,284,3.3,0.467,0.3113,88,0.027,0.44,-0.80,0.0705,0.1759,0.027,7.7
237,36.8635,231,3.4,0.433,0.3098,84,0.028,0.35,-0.85,0.0727,0.1759,0.028,7.8
238,43.3770,295,3.4,0.500,0.3213,84,0.028,0.45,-0.75,0.0689,0.1785,0.019,7.7
239,24.0652,239,3.4,0.500,0.3151,83,0.028,0.37,-0.75,0.0665,0.1808,0.019,7.6
240,39.0983,243,3.5,0.467,0.3219,78,0.030,0.37,-0.80,0.0666,0.1804,0.010,7.7
241,35.1835,257,3.5,0.467,0.3181,80,0.029,0.39,-0.80,0.0692,0.1754,0.010,7.8
