episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
164,24.6498,293,3.2,0.530,0.3403,67,0.023,0.45,-0.70,0.0797,0.2090,0.037,7.7
165,35.4684,307,3.3,0.450,0.3560,65,0.024,0.47,-0.83,0.0844,0.2140,0.023,7.8
166,25.8408,330,3.2,0.540,0.3615,63,0.025,0.51,-0.69,0.0825,0.2103,0.023,7.9
167,23.1748,275,3.3,0.440,0.3630,64,0.024,0.42,-0.84,0.0885,0.2105,0.024,8.0
168,32.9008,289,3.3,0.540,0.3559,63,0.025,0.44,-0.69,0.0986,0.2085,0.023,8.0
169,31.2151,343,3.2,0.440,0.3582,64,0.024,0.53,-0.84,0.0928,0.2050,0.034,8.0
170,36.3666,340,3.3,0.480,0.3587,64,0.024,0.52,-0.78,0.0798,0.1995,0.035,8.0
171,28.0721,315,3.3,0.450,0.3617,69,0.023,0.48,-0.83,0.0792,0.1984,0.036,7.9
172,39.2923,369,3.3,0.480,0.3634,69,0.023,0.57,-0.78,0.0838,0.1989,0.025,7.9
173,30.6805,313,3.4,0.420,0.3599,64,0.024,0.48,-0.87,0.0806,0.1983,0.037,7.9
174,35.1829,286,3.3,0.570,0.3600,65,0.024,0.44,-0.65,0.0812,0.1850,0.025,7.8
175,30.1358,339,3.2,0.370,0.3632,63,0.025,0.52,-0.95,0.0814,0.1815,0.038,7.9
176,33.9723,290,3.3,0.540,0.3626,66,0.024,0.45,-0.69,0.0783,0.1905,0.025,7.9
177,32.4541,305,3.3,0.420,0.3604,65,0.024,0.47,-0.87,0.0721,0.1915,0.026,7.9
178,25.5112,332,3.3,0.520,0.3641,64,0.024,0.51,-0.72,0.0789,0.1930,0.025,7.9
179,27.6371,270,3.3,0.460,0.3628,65,0.024,0.41,-0.81,0.0804,0.1870,0.026,8.0
180,42.0987,315,3.2,0.490,0.3669,69,0.023,0.48,-0.77,0.0817,0.1879,0.027,7.9
181,30.0340,346,3.3,0.460,0.3707,65,0.024,0.53,-0.81,0.0769,0.1993,0.028,7.8
182,31.7961,329,3.2,0.490,0.3748,64,0.024,0.51,-0.77,0.0959,0.2014,0.014,7.7
183,33.8723,319,3.2,0.470,0.3719,64,0.024,0.49,-0.80,0.0886,0.1881,0.013,7.8
184,29.6993,314,3.4,0.480,0.3735,63,0.025,0.48,-0.78,0.0778,0.1873,0.013,7.9
185,33.1252,340,3.3,0.470,0.3777,66,0.024,0.52,-0.80,0.0767,0.1929,0.000,7.9
186,21.8722,283,3.3,0.490,0.3697,60,0.026,0.43,-0.77,0.0811,0.1898,0.000,8.1
187,45.0393,306,3.4,0.420,0.3757,62,0.025,0.47,-0.87,0.0882,0.2008,0.000,8.0
188,39.8062,344,3.5,0.510,0.3650,71,0.022,0.53,-0.73,0.0923,0.1850,0.025,8.0
189,39.7460,335,3.4,0.410,0.3651,67,0.023,0.51,-0.89,0.0924,0.1814,0.026,8.0
190,33.2317,332,3.4,0.510,0.3646,62,0.025,0.51,-0.73,0.0768,0.1699,0.025,7.9
191,36.8498,316,3.5,0.500,0.3691,68,0.023,0.49,-0.75,0.0714,0.1707,0.024,8.0
192,38.1494,351,3.3,0.500,0.3663,65,0.024,0.54,-0.75,0.0744,0.1734,0.012,7.8
193,28.6094,279,3.3,0.480,0.3718,70,0.022,0.43,-0.78,0.0806,0.1716,0.012,7.8
194,41.7372,340,3.4,0.470,0.3719,64,0.024,0.52,-0.80,0.0785,0.1701,0.024,7.9
195,32.5846,363,3.2,0.420,0.3667,63,0.025,0.56,-0.87,0.0799,0.1706,0.025,7.8
196,25.6138,254,3.2,0.500,0.3593,64,0.024,0.39,-0.75,0.0773,0.1670,0.024,7.9
197,32.6554,296,3.2,0.450,0.3630,62,0.025,0.46,-0.83,0.0784,0.1659,0.012,7.9
198,29.1074,324,3.3,0.530,0.3621,62,0.025,0.50,-0.70,0.0777,0.1769,0.011,7.8
199,32.9628,298,3.4,0.410,0.3605,61,0.026,0.46,-0.89,0.0798,0.1764,0.011,7.9
200,31.2392,306,3.3,0.510,0.3626,68,0.023,0.47,-0.73,0.0752,0.1889,0.012,7.9
201,30.4529,327,3.3,0.410,0.3602,67,0.023,0.50,-0.89,0.0730,0.1768,0.036,7.8
202,31.1925,293,3.4,0.510,0.3618,62,0.025,0.45,-0.73,0.0907,0.1755,0.036,7.8
203,37.2399,302,3.4,0.450,0.3643,68,0.023,0.46,-0.83,0.0826,0.1970,0.036,7.9
204,33.3804,322,3.4,0.500,0.3561,69,0.023,0.49,-0.75,0.0773,0.2030,0.038,8.0
205,28.4394,318,3.4,0.470,0.3625,66,0.024,0.49,-0.80,0.0785,0.2193,0.025,8.0
206,24.1402,280,3.5,0.490,0.3568,68,0.023,0.43,-0.77,0.0774,0.2142,0.025,8.0
207,33.9476,300,3.5,0.450,0.3733,64,0.024,0.46,-0.83,0.0821,0.2120,0.025,8.1
208,24.6530,278,3.5,0.480,0.3749,63,0.025,0.43,-0.78,0.0809,0.2161,0.038,7.9
209,29.5459,301,3.2,0.450,0.3810,69,0.023,0.46,-0.83,0.0740,0.2209,0.038,8.0
210,37.5547,328,3.2,0.490,0.3852,68,0.023,0.50,-0.77,0.0779,0.2189,0.039,7.9
211,47.8501,320,3.3,0.380,0.3968,69,0.023,0.49,-0.93,0.0727,0.2303,0.026,7.8
212,31.6185,345,3.1,0.510,0.3958,67,0.023,0.53,-0.73,0.0761,0.2261,0.026,7.9
213,38.6035,373,3.0,0.470,0.3922,70,0.022,0.57,-0.80,0.0779,0.2312,0.039,7.9
