episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
501,70.7353,339,3.3,0.440,0.2964,81,0.029,0.52,-0.84,0.0683,0.1243,0.041,7.6
502,46.1018,328,3.3,0.420,0.3016,83,0.028,0.50,-0.87,0.0691,0.1370,0.034,7.6
503,43.7421,280,3.2,0.427,0.3274,79,0.030,0.43,-0.86,0.0663,0.1403,0.034,7.8
504,51.9388,293,3.3,0.460,0.3432,79,0.030,0.45,-0.81,0.0694,0.1521,0.061,7.8
505,55.5852,316,3.3,0.433,0.3334,83,0.028,0.49,-0.85,0.0648,0.1522,0.056,7.8
506,59.4456,335,3.3,0.473,0.3141,77,0.030,0.52,-0.79,0.0643,0.1471,0.045,7.8
507,43.8673,277,3.3,0.467,0.3140,78,0.030,0.43,-0.80,0.0723,0.1480,0.053,7.8
508,46.9783,275,3.3,0.427,0.3207,81,0.029,0.42,-0.86,0.0683,0.1411,0.056,7.7
509,37.2038,288,3.2,0.473,0.3354,83,0.028,0.44,-0.79,0.0669,0.1564,0.018,7.8
510,54.2346,326,3.1,0.447,0.3297,75,0.031,0.50,-0.83,0.0638,0.1630,0.017,7.7
511,48.0999,299,3.3,0.427,0.3277,77,0.030,0.46,-0.86,0.0691,0.1673,0.017,7.6
512,45.0138,285,3.2,0.467,0.3282,82,0.029,0.44,-0.80,0.0694,0.1655,0.009,7.6
513,54.3918,331,3.1,0.433,0.3129,85,0.028,0.51,-0.85,0.0686,0.1520,0.009,7.6
514,42.0466,301,3.2,0.460,0.3116,84,0.028,0.46,-0.81,0.0659,0.1612,0.018,7.7
515,48.5642,312,3.3,0.413,0.3115,82,0.029,0.48,-0.88,0.0655,0.1462,0.027,7.7
516,44.1108,300,3.4,0.433,0.3235,81,0.029,0.46,-0.85,0.0687,0.1437,0.019,7.8
517,45.7874,301,3.4,0.420,0.3169,84,0.028,0.46,-0.87,0.0690,0.1450,0.010,7.6
518,34.2994,270,3.4,0.447,0.2952,84,0.028,0.41,-0.83,0.0637,0.1340,0.029,7.6
519,55.3412,285,3.3,0.473,0.3060,81,0.029,0.44,-0.79,0.0624,0.1291,0.047,7.6
520,43.3127,304,3.2,0.460,0.3229,87,0.027,0.47,-0.81,0.0678,0.1466,0.055,7.6
521,65.3302,280,3.3,0.447,0.3416,82,0.029,0.43,-0.83,0.0714,0.1516,0.045,7.7
522,44.1489,303,3.3,0.480,0.3276,83,0.028,0.46,-0.78,0.0653,0.1491,0.053,7.7
523,51.2803,293,3.2,0.453,0.3182,84,0.028,0.45,-0.82,0.0653,0.1508,0.060,7.8
524,51.5733,305,3.2,0.467,0.3073,87,0.027,0.47,-0.80,0.0656,0.1377,0.087,7.8
525,42.2977,275,3.3,0.467,0.3117,77,0.030,0.42,-0.80,0.0634,0.1325,0.094,7.8
526,57.3514,276,3.3,0.420,0.3042,81,0.029,0.42,-0.87,0.0666,0.1346,0.070,7.8
527,51.9057,304,3.3,0.400,0.3026,83,0.028,0.47,-0.90,0.0703,0.1462,0.036,7.7
528,36.1803,291,3.3,0.533,0.2985,83,0.028,0.45,-0.70,0.0652,0.1380,0.044,7.7
529,51.1053,317,3.3,0.353,0.2993,80,0.029,0.49,-0.97,0.0674,0.1394,0.036,7.7
530,48.2565,306,3.2,0.500,0.2867,75,0.031,0.47,-0.75,0.0659,0.1299,0.060,7.7
531,57.0173,298,3.2,0.433,0.2789,78,0.030,0.46,-0.85,0.0654,0.1316,0.085,7.7
532,46.7489,302,3.2,0.467,0.2718,73,0.032,0.46,-0.80,0.0672,0.1258,0.096,7.7
533,45.2233,313,3.3,0.407,0.2760,81,0.029,0.48,-0.89,0.0643,0.1232,0.087,7.8
534,51.6516,298,3.3,0.493,0.2860,81,0.029,0.46,-0.76,0.0650,0.1311,0.088,7.8
535,35.0096,285,3.3,0.387,0.2907,79,0.030,0.44,-0.92,0.0660,0.1340,0.093,7.7
536,46.2457,271,3.2,0.480,0.2893,80,0.029,0.42,-0.78,0.0668,0.1237,0.078,7.6
537,50.6406,282,3.2,0.420,0.2864,78,0.030,0.43,-0.87,0.0654,0.1275,0.047,7.6
538,41.4787,289,3.2,0.453,0.2947,74,0.032,0.44,-0.82,0.0652,0.1406,0.055,7.7
539,58.0639,290,3.2,0.427,0.2988,82,0.029,0.45,-0.86,0.0666,0.1460,0.071,7.7
540,50.5390,329,3.3,0.427,0.3074,80,0.029,0.51,-0.86,0.0649,0.1399,0.073,7.7
541,42.1460,298,3.4,0.427,0.2986,83,0.028,0.46,-0.86,0.0673,0.1447,0.064,7.7
542,48.2050,313,3.4,0.453,0.3057,83,0.028,0.48,-0.82,0.0677,0.1360,0.065,7.9
543,44.5951,287,3.3,0.420,0.3280,82,0.029,0.44,-0.87,0.0632,0.1399,0.037,7.8
544,53.3601,328,3.3,0.473,0.3229,84,0.028,0.50,-0.79,0.0656,0.1456,0.036,7.8
545,47.3188,324,3.3,0.393,0.3301,84,0.028,0.50,-0.91,0.0654,0.1382,0.036,7.8
546,52.2342,335,3.2,0.493,0.3390,85,0.028,0.52,-0.76,0.0692,0.1359,0.034,7.7
547,52.4386,309,3.2,0.407,0.3357,86,0.027,0.47,-0.89,0.0657,0.1391,0.032,7.7
548,47.3336,269,3.3,0.453,0.3404,88,0.027,0.41,-0.82,0.0714,0.1374,0.027,7.7
549,59.7589,251,3.3,0.420,0.3457,81,0.029,0.39,-0.87,0.0674,0.1411,0.056,7.8
550,54.3260,352,3.1,0.467,0.3451,83,0.028,0.54,-0.80,0.0679,0.1622,0.082,7.7
551,55.5883,314,3.1,0.400,0.3378,80,0.029,0.48,-0.90,0.0666,0.1737,0.093,7.7
552,40.0192,293,3.2,0.500,0.3437,81,0.029,0.45,-0.75,0.0669,0.1682,0.091,7.8
553,45.0062,271,3.3,0.433,0.3336,80,0.029,0.42,-0.85,0.0678,0.1520,0.056,7.7
554,54.8176,285,3.2,0.447,0.3515,80,0.029,0.44,-0.83,0.0676,0.1469,0.057,7.7
555,43.3360,302,3.2,0.467,0.3579,81,0.029,0.46,-0.80,0.0696,0.1530,0.043,7.7
556,42.3536,316,3.2,0.413,0.3450,76,0.031,0.49,-0.88,0.0675,0.1458,0.034,7.6
557,40.2133,260,3.3,0.453,0.3569,85,0.028,0.40,-0.82,0.0675,0.1496,0.046,7.7
558,50.2475,295,3.3,0.447,0.3391,79,0.030,0.45,-0.83,0.0653,0.1404,0.036,7.7
559,57.7446,323,3.3,0.500,0.3367,87,0.027,0.50,-0.75,0.0645,0.1418,0.070,7.7
560,58.5242,310,3.3,0.400,0.3317,86,0.027,0.48,-0.90,0.0678,0.1489,0.046,7.8
561,30.2576,267,3.2,0.480,0.3338,78,0.030,0.41,-0.78,0.0727,0.1542,0.047,7.8
562,32.4853,252,3.3,0.427,0.3364,77,0.030,0.39,-0.86,0.0670,0.1538,0.054,7.8
563,49.0104,305,3.3,0.453,0.3413,83,0.028,0.47,-0.82,0.0629,0.1505,0.077,7.8
564,43.3654,283,3.3,0.440,0.3523,80,0.029,0.43,-0.84,0.0631,0.1531,0.068,7.8
565,47.0070,304,3.3,0.393,0.3425,84,0.028,0.47,-0.91,0.0631,0.1535,0.036,7.7
566,50.0560,279,3.3,0.533,0.3282,85,0.028,0.43,-0.70,0.0658,0.1561,0.034,7.8
567,57.5401,322,3.2,0.400,0.3231,82,0.029,0.49,-0.90,0.0673,0.1440,0.044,7.8
568,41.2295,297,3.3,0.527,0.3341,77,0.030,0.46,-0.71,0.0661,0.1734,0.033,7.8
569,43.1549,289,3.3,0.400,0.3299,79,0.030,0.44,-0.90,0.0670,0.1778,0.017,7.8
570,47.7547,286,3.2,0.520,0.3321,79,0.030,0.44,-0.72,0.0661,0.1738,0.017,7.8
571,53.4634,303,3.2,0.387,0.3378,79,0.030,0.47,-0.92,0.0688,0.1621,0.034,7.8
572,49.3385,319,3.3,0.527,0.3431,79,0.030,0.49,-0.71,0.0663,0.1512,0.052,7.6
573,44.6828,295,3.4,0.393,0.3465,85,0.028,0.45,-0.91,0.0686,0.1500,0.053,7.6
574,38.6053,263,3.4,0.507,0.3432,83,0.028,0.40,-0.74,0.0703,0.1435,0.045,7.7
575,50.5492,278,3.3,0.420,0.3490,83,0.028,0.43,-0.87,0.0658,0.1480,0.071,7.7
576,49.5923,296,3.2,0.507,0.3497,82,0.029,0.45,-0.74,0.0703,0.1463,0.078,7.7
577,49.0468,314,3.2,0.400,0.3431,79,0.030,0.48,-0.90,0.0638,0.1356,0.067,7.7
578,48.4404,295,3.3,0.487,0.3333,85,0.028,0.45,-0.77,0.0690,0.1303,0.074,7.7
579,38.2191,315,3.3,0.407,0.3296,84,0.028,0.48,-0.89,0.0713,0.1321,0.033,7.8
580,41.5841,273,3.2,0.507,0.3380,83,0.028,0.42,-0.74,0.0660,0.1284,0.034,7.7
581,58.7474,323,3.2,0.373,0.3386,83,0.028,0.50,-0.94,0.0688,0.1452,0.017,7.8
582,42.7919,311,3.2,0.527,0.3292,82,0.029,0.48,-0.71,0.0657,0.1390,0.008,7.8
583,56.5322,332,3.1,0.380,0.3277,87,0.027,0.51,-0.93,0.0610,0.1350,0.017,7.7
584,42.8759,302,3.2,0.513,0.3207,82,0.029,0.46,-0.73,0.0669,0.1412,0.034,7.7
585,64.3708,352,3.2,0.367,0.3128,83,0.028,0.54,-0.95,0.0651,0.1313,0.054,7.8
586,43.9747,311,3.4,0.480,0.3288,83,0.028,0.48,-0.78,0.0684,0.1387,0.037,7.8
587,60.0943,317,3.4,0.380,0.3137,85,0.028,0.49,-0.93,0.0684,0.1425,0.037,7.8
588,42.9696,311,3.3,0.520,0.3105,79,0.030,0.48,-0.72,0.0660,0.1400,0.062,7.8
589,52.7127,304,3.3,0.347,0.3116,79,0.030,0.47,-0.98,0.0661,0.1476,0.053,7.8
590,42.0888,280,3.3,0.493,0.3243,85,0.028,0.43,-0.76,0.0662,0.1413,0.035,7.8
591,52.0864,284,3.2,0.387,0.3179,89,0.026,0.44,-0.92,0.0651,0.1356,0.052,7.7
592,49.3883,310,3.3,0.473,0.3144,82,0.029,0.48,-0.79,0.0682,0.1344,0.073,7.7
593,47.1972,311,3.2,0.387,0.3084,84,0.028,0.48,-0.92,0.0615,0.1448,0.046,7.7
594,44.8124,317,3.2,0.513,0.3122,79,0.030,0.49,-0.73,0.0646,0.1321,0.018,7.8
595,52.9736,327,3.3,0.413,0.3068,81,0.029,0.50,-0.88,0.0653,0.1265,0.035,7.7
596,57.0422,306,3.3,0.453,0.3275,82,0.029,0.47,-0.82,0.0670,0.1342,0.062,7.7
597,49.1914,300,3.2,0.400,0.3203,83,0.028,0.46,-0.90,0.0658,0.1370,0.056,7.7
598,45.8234,334,3.1,0.473,0.3107,87,0.027,0.51,-0.79,0.0633,0.1381,0.073,7.8
599,50.8201,303,3.3,0.480,0.3031,77,0.030,0.47,-0.78,0.0630,0.1502,0.054,7.9
600,45.5258,261,3.4,0.380,0.2973,77,0.030,0.40,-0.93,0.0643,0.1471,0.036,7.8
601,34.5071,312,3.3,0.500,0.3104,83,0.028,0.48,-0.75,0.0659,0.1428,0.047,7.8
602,52.4288,289,3.2,0.387,0.3223,75,0.031,0.44,-0.92,0.0631,0.1246,0.061,7.7
603,56.0221,324,3.3,0.453,0.3052,82,0.029,0.50,-0.82,0.0671,0.1139,0.052,7.8
604,52.3902,294,3.3,0.447,0.3135,87,0.027,0.45,-0.83,0.0641,0.1287,0.029,7.9
605,54.1590,316,3.2,0.440,0.3107,77,0.030,0.49,-0.84,0.0662,0.1304,0.058,7.9
606,40.3845,301,3.2,0.467,0.3196,85,0.028,0.46,-0.80,0.0636,0.1414,0.037,7.8
607,44.6145,296,3.2,0.480,0.3213,83,0.028,0.45,-0.78,0.0665,0.1392,0.042,7.7
608,46.3183,305,3.2,0.400,0.3148,82,0.029,0.47,-0.90,0.0688,0.1361,0.042,7.7
609,42.3855,282,3.3,0.513,0.3312,80,0.029,0.43,-0.73,0.0657,0.1323,0.033,7.7
610,53.6892,322,3.3,0.367,0.3218,79,0.030,0.50,-0.95,0.0652,0.1311,0.051,7.8
611,50.9726,283,3.2,0.500,0.3309,88,0.027,0.44,-0.75,0.0661,0.1441,0.045,7.7
612,51.0493,301,3.2,0.373,0.3368,83,0.028,0.46,-0.94,0.0637,0.1344,0.049,7.8
613,49.0999,299,3.3,0.533,0.3286,80,0.029,0.46,-0.70,0.0642,0.1376,0.046,7.7
614,60.6346,338,3.2,0.367,0.3294,78,0.030,0.52,-0.95,0.0666,0.1335,0.027,7.8
615,63.3823,350,3.1,0.500,0.3235,83,0.028,0.54,-0.75,0.0691,0.1368,0.026,7.7
616,38.7427,294,3.2,0.407,0.3186,81,0.029,0.45,-0.89,0.0645,0.1507,0.017,7.8
617,51.5733,278,3.2,0.467,0.3311,90,0.026,0.43,-0.80,0.0640,0.1409,0.043,7.8
618,46.3527,320,3.3,0.433,0.3267,85,0.028,0.49,-0.85,0.0664,0.1418,0.052,7.9
619,44.4623,304,3.2,0.440,0.3177,81,0.029,0.47,-0.84,0.0646,0.1283,0.076,7.8
620,41.2099,245,3.3,0.447,0.3201,79,0.030,0.38,-0.83,0.0641,0.1264,0.092,7.8
621,56.9836,341,3.3,0.433,0.3231,82,0.029,0.52,-0.85,0.0648,0.1420,0.070,7.8
622,57.7127,317,3.3,0.433,0.3285,83,0.028,0.49,-0.85,0.0618,0.1338,0.088,7.8
623,45.0581,279,3.2,0.447,0.3240,82,0.029,0.43,-0.83,0.0626,0.1288,0.060,7.7
624,62.5007,314,3.2,0.453,0.3198,81,0.029,0.48,-0.82,0.0698,0.1366,0.058,7.9
625,57.7311,324,3.2,0.427,0.3148,83,0.028,0.50,-0.86,0.0613,0.1327,0.070,7.7
626,61.2661,306,3.2,0.473,0.3010,82,0.029,0.47,-0.79,0.0653,0.1303,0.058,7.7
627,48.6767,297,3.2,0.413,0.3140,88,0.027,0.46,-0.88,0.0626,0.1430,0.065,7.7
628,52.4962,318,3.3,0.473,0.3027,79,0.030,0.49,-0.79,0.0654,0.1341,0.049,7.7
629,47.8359,317,3.3,0.407,0.2873,81,0.029,0.49,-0.89,0.0657,0.1221,0.033,7.8
630,53.5761,252,3.3,0.473,0.2849,82,0.029,0.39,-0.79,0.0645,0.1239,0.054,7.8
631,52.7831,312,3.3,0.433,0.2863,79,0.030,0.48,-0.85,0.0707,0.1325,0.063,7.8
632,46.2573,293,3.3,0.447,0.2921,79,0.030,0.45,-0.83,0.0611,0.1424,0.043,7.6
633,58.8387,339,3.3,0.387,0.2999,85,0.028,0.52,-0.92,0.0646,0.1460,0.054,7.6
634,44.4680,291,3.3,0.460,0.2978,83,0.028,0.45,-0.81,0.0678,0.1356,0.067,7.7
635,48.3083,315,3.3,0.427,0.2899,87,0.027,0.48,-0.86,0.0659,0.1260,0.045,7.8
636,55.2126,277,3.3,0.453,0.2812,84,0.028,0.43,-0.82,0.0635,0.1177,0.027,7.8
637,41.1907,286,3.3,0.427,0.2921,86,0.027,0.44,-0.86,0.0664,0.1147,0.035,7.8
638,39.7524,287,3.2,0.433,0.2996,87,0.027,0.44,-0.85,0.0637,0.1241,0.046,7.8
639,59.4253,314,3.2,0.440,0.2869,82,0.029,0.48,-0.84,0.0629,0.1263,0.077,7.8
640,56.4978,321,3.3,0.433,0.2801,81,0.029,0.49,-0.85,0.0636,0.1216,0.099,7.8
641,58.8072,327,3.3,0.387,0.2911,76,0.031,0.50,-0.92,0.0668,0.1452,0.071,7.8
642,35.8008,280,3.3,0.473,0.3077,84,0.028,0.43,-0.79,0.0671,0.1510,0.098,7.9
643,54.1736,299,3.2,0.433,0.3189,84,0.028,0.46,-0.85,0.0655,0.1418,0.086,7.7
644,45.3551,314,3.2,0.440,0.3208,79,0.030,0.48,-0.84,0.0681,0.1601,0.055,7.7
645,52.5953,307,3.3,0.433,0.3260,83,0.028,0.47,-0.85,0.0702,0.1690,0.054,7.7
646,54.3064,325,3.2,0.440,0.3241,82,0.029,0.50,-0.84,0.0634,0.1600,0.044,7.8
647,45.1482,292,3.3,0.453,0.3249,81,0.029,0.45,-0.82,0.0675,0.1387,0.044,7.8
648,48.3523,295,3.3,0.440,0.3184,74,0.032,0.45,-0.84,0.0662,0.1386,0.059,7.8
649,47.0399,322,3.1,0.493,0.3260,88,0.027,0.50,-0.76,0.0684,0.1377,0.042,7.8
650,53.7332,317,3.1,0.407,0.3323,84,0.028,0.49,-0.89,0.0653,0.1326,0.059,7.7
651,67.6639,351,3.2,0.460,0.3248,81,0.029,0.54,-0.81,0.0667,0.1352,0.050,7.6
652,53.6633,319,3.2,0.407,0.3221,90,0.026,0.49,-0.89,0.0690,0.1402,0.034,7.7
653,42.3005,318,3.1,0.440,0.3258,84,0.028,0.49,-0.84,0.0632,0.1413,0.045,7.8
654,52.9491,276,3.2,0.427,0.3153,81,0.029,0.42,-0.86,0.0659,0.1383,0.027,7.9
655,64.8397,340,3.2,0.440,0.3093,83,0.028,0.52,-0.84,0.0648,0.1374,0.009,7.9
656,53.8518,357,3.2,0.447,0.3163,84,0.028,0.55,-0.83,0.0687,0.1413,0.033,7.8
657,62.5234,352,3.3,0.387,0.3257,80,0.029,0.54,-0.92,0.0649,0.1485,0.026,7.9
658,51.3394,322,3.3,0.500,0.3362,88,0.027,0.50,-0.75,0.0655,0.1415,0.025,7.8
659,63.3307,332,3.3,0.387,0.3262,92,0.025,0.51,-0.92,0.0673,0.1374,0.059,7.8
660,39.9889,300,3.2,0.453,0.3375,83,0.028,0.46,-0.82,0.0675,0.1356,0.081,7.8
661,48.2533,286,3.2,0.400,0.3328,83,0.028,0.44,-0.90,0.0652,0.1356,0.072,7.7
662,61.7102,295,3.3,0.447,0.3004,79,0.030,0.45,-0.83,0.0626,0.1262,0.066,7.6
663,50.2563,350,3.2,0.400,0.2809,82,0.029,0.54,-0.90,0.0633,0.1214,0.057,7.7
664,40.0703,292,3.2,0.480,0.2852,79,0.030,0.45,-0.78,0.0644,0.1313,0.053,7.7
665,57.2851,319,3.2,0.400,0.2923,83,0.028,0.49,-0.90,0.0691,0.1375,0.036,7.8
666,51.8959,296,3.2,0.460,0.2876,82,0.029,0.45,-0.81,0.0657,0.1318,0.019,7.8
667,50.3687,297,3.2,0.440,0.2823,81,0.029,0.46,-0.84,0.0680,0.1229,0.050,7.8
668,42.7692,284,3.2,0.480,0.2726,82,0.029,0.44,-0.78,0.0626,0.1201,0.026,7.7
669,55.1400,325,3.2,0.440,0.2822,84,0.028,0.50,-0.84,0.0653,0.1323,0.009,7.8
670,64.8724,347,3.2,0.427,0.2750,83,0.028,0.53,-0.86,0.0604,0.1351,0.027,7.7
671,41.0478,319,3.3,0.453,0.2808,84,0.028,0.49,-0.82,0.0636,0.1298,0.044,7.7
672,48.4282,295,3.3,0.427,0.2782,81,0.029,0.45,-0.86,0.0631,0.1284,0.053,7.8
673,53.1137,295,3.2,0.460,0.2748,81,0.029,0.45,-0.81,0.0633,0.1336,0.054,7.9
674,51.5480,282,3.3,0.413,0.2793,83,0.028,0.43,-0.88,0.0660,0.1393,0.018,7.9
675,45.5572,304,3.3,0.447,0.2901,84,0.028,0.47,-0.83,0.0672,0.1408,0.029,7.9
676,50.3699,325,3.2,0.447,0.2945,74,0.032,0.50,-0.83,0.0670,0.1364,0.064,8.0
677,57.0243,309,3.3,0.420,0.2909,84,0.028,0.47,-0.87,0.0663,0.1325,0.057,7.8
678,53.5304,311,3.3,0.427,0.2840,85,0.028,0.48,-0.86,0.0680,0.1309,0.065,7.8
679,48.6620,321,3.2,0.447,0.2849,86,0.027,0.49,-0.83,0.0671,0.1316,0.061,7.8
680,42.8958,276,3.2,0.460,0.2940,82,0.029,0.42,-0.81,0.0646,0.1377,0.017,7.7
681,50.2653,300,3.2,0.427,0.2842,84,0.028,0.46,-0.86,0.0674,0.1444,0.009,7.7
682,44.3534,293,3.2,0.400,0.3089,80,0.029,0.45,-0.90,0.0654,0.1426,0.055,7.7
683,42.5897,267,3.2,0.473,0.3355,85,0.028,0.41,-0.79,0.0650,0.1433,0.065,7.7
684,49.4299,286,3.2,0.380,0.3279,76,0.031,0.44,-0.93,0.0647,0.1410,0.029,7.7
685,61.6412,334,3.1,0.473,0.3348,75,0.031,0.51,-0.79,0.0690,0.1306,0.058,7.7
686,62.9361,354,3.2,0.380,0.3358,77,0.030,0.54,-0.93,0.0655,0.1469,0.060,7.7
687,41.5485,331,3.2,0.500,0.3324,86,0.027,0.51,-0.75,0.0658,0.1241,0.045,7.7
688,57.7421,299,3.2,0.413,0.3405,85,0.028,0.46,-0.88,0.0700,0.1299,0.050,7.7
689,42.1005,294,3.3,0.460,0.3305,78,0.030,0.45,-0.81,0.0687,0.1384,0.077,7.7
690,52.7164,284,3.3,0.433,0.3232,82,0.029,0.44,-0.85,0.0677,0.1319,0.075,7.7
691,58.4796,290,3.3,0.447,0.3225,80,0.029,0.45,-0.83,0.0658,0.1371,0.054,7.8
692,69.6694,311,3.2,0.460,0.3191,83,0.028,0.48,-0.81,0.0626,0.1492,0.027,7.8
693,46.4591,323,3.4,0.420,0.3204,83,0.028,0.50,-0.87,0.0631,0.1455,0.029,7.8
694,49.1465,306,3.2,0.387,0.3251,83,0.028,0.47,-0.92,0.0651,0.1382,0.052,8.0
695,53.5674,299,3.2,0.460,0.3421,81,0.029,0.46,-0.81,0.0678,0.1445,0.075,7.9
696,62.5882,330,3.2,0.393,0.3609,87,0.027,0.51,-0.91,0.0706,0.1372,0.085,7.8
697,45.2067,302,3.1,0.500,0.3453,80,0.029,0.46,-0.75,0.0652,0.1201,0.085,7.8
698,41.8421,313,3.2,0.387,0.3423,87,0.027,0.48,-0.92,0.0692,0.1298,0.076,7.6
699,45.4324,286,3.2,0.487,0.3464,86,0.027,0.44,-0.77,0.0688,0.1364,0.051,7.7
700,61.7656,312,3.2,0.347,0.3497,83,0.028,0.48,-0.98,0.0694,0.1517,0.035,7.7
701,47.2607,273,3.2,0.540,0.3561,85,0.028,0.42,-0.69,0.0690,0.1501,0.044,7.7
702,47.0543,288,3.3,0.353,0.3447,85,0.028,0.44,-0.97,0.0620,0.1400,0.087,7.7
703,51.3773,291,3.3,0.467,0.3214,82,0.029,0.45,-0.80,0.0611,0.1428,0.112,7.7
704,50.5114,333,3.2,0.380,0.3019,75,0.031,0.51,-0.93,0.0647,0.1404,0.080,7.7
705,48.9787,311,3.3,0.413,0.3023,80,0.029,0.48,-0.88,0.0656,0.1352,0.058,7.7
706,50.7845,316,3.3,0.440,0.3041,81,0.029,0.49,-0.84,0.0658,0.1404,0.062,7.7
707,53.1485,313,3.2,0.420,0.2956,79,0.030,0.48,-0.87,0.0662,0.1366,0.072,7.7
708,52.1644,328,3.2,0.440,0.3025,75,0.031,0.50,-0.84,0.0619,0.1255,0.055,7.7
709,55.4628,303,3.3,0.387,0.2958,78,0.030,0.47,-0.92,0.0647,0.1142,0.057,7.7
710,38.2871,293,3.3,0.473,0.2872,82,0.029,0.45,-0.79,0.0683,0.1148,0.049,7.8
711,46.5862,286,3.3,0.407,0.2921,86,0.027,0.44,-0.89,0.0659,0.1266,0.057,7.8
712,51.1576,294,3.3,0.487,0.2863,80,0.029,0.45,-0.77,0.0634,0.1389,0.045,7.9
713,49.5511,324,3.3,0.400,0.2902,78,0.030,0.50,-0.90,0.0671,0.1330,0.045,7.9
714,45.7060,261,3.3,0.453,0.2925,86,0.027,0.40,-0.82,0.0652,0.1389,0.047,7.7
715,58.5716,311,3.4,0.427,0.2908,85,0.028,0.48,-0.86,0.0637,0.1407,0.053,7.7
716,56.9694,313,3.3,0.433,0.3016,83,0.028,0.48,-0.85,0.0644,0.1477,0.062,7.7
717,42.1641,284,3.3,0.493,0.3028,87,0.027,0.44,-0.76,0.0652,0.1302,0.059,7.8
718,44.0301,325,3.3,0.400,0.3094,86,0.027,0.50,-0.90,0.0638,0.1239,0.034,7.7
719,42.3785,288,3.3,0.427,0.2999,83,0.028,0.44,-0.86,0.0637,0.1309,0.037,7.6
720,65.8684,372,3.2,0.433,0.3091,84,0.028,0.57,-0.85,0.0672,0.1322,0.036,7.6
721,61.0615,313,3.3,0.413,0.3181,83,0.028,0.48,-0.88,0.0679,0.1212,0.045,7.6
722,31.6960,315,3.2,0.493,0.3203,80,0.029,0.48,-0.76,0.0617,0.1261,0.035,7.8
723,57.6736,301,3.2,0.400,0.3228,79,0.030,0.46,-0.90,0.0655,0.1401,0.043,7.8
724,52.7454,298,3.3,0.487,0.3427,81,0.029,0.46,-0.77,0.0619,0.1530,0.052,7.8
725,58.0156,343,3.3,0.327,0.3450,82,0.029,0.53,-1.01,0.0652,0.1444,0.057,7.7
726,49.8119,319,3.2,0.487,0.3328,87,0.027,0.49,-0.77,0.0698,0.1361,0.029,7.6
727,67.5477,316,3.3,0.380,0.3339,84,0.028,0.49,-0.93,0.0638,0.1329,0.067,7.6
728,56.9972,360,3.3,0.460,0.3376,80,0.029,0.55,-0.81,0.0683,0.1275,0.060,7.8
729,59.2587,333,3.3,0.393,0.3438,76,0.031,0.51,-0.91,0.0668,0.1426,0.065,7.8
730,46.2091,307,3.3,0.487,0.3361,78,0.030,0.47,-0.77,0.0659,0.1359,0.086,7.8
731,48.8223,315,3.2,0.413,0.3107,89,0.026,0.48,-0.88,0.0675,0.1278,0.065,7.8
732,50.3047,321,3.2,0.507,0.3257,85,0.028,0.49,-0.74,0.0683,0.1279,0.069,7.8
733,46.8307,300,3.3,0.393,0.3362,80,0.029,0.46,-0.91,0.0646,0.1314,0.043,7.7
734,38.4544,288,3.2,0.500,0.3280,85,0.028,0.44,-0.75,0.0634,0.1373,0.035,7.8
735,68.0094,318,3.3,0.380,0.3418,85,0.028,0.49,-0.93,0.0655,0.1406,0.034,7.8
736,38.6049,327,3.3,0.460,0.3399,82,0.029,0.50,-0.81,0.0660,0.1300,0.073,7.7
737,63.2538,315,3.1,0.407,0.3402,79,0.030,0.48,-0.89,0.0664,0.1402,0.092,7.6
738,64.5603,331,3.1,0.413,0.3340,83,0.028,0.51,-0.88,0.0657,0.1558,0.066,7.6
739,45.2814,306,3.3,0.407,0.3235,85,0.028,0.47,-0.89,0.0664,0.1392,0.085,7.7
740,70.7121,340,3.3,0.427,0.2995,80,0.029,0.52,-0.86,0.0686,0.1222,0.067,7.8
741,37.7854,334,3.3,0.447,0.2988,79,0.030,0.51,-0.83,0.0663,0.1142,0.034,7.8
742,51.3910,280,3.3,0.367,0.3021,86,0.027,0.43,-0.95,0.0633,0.1188,0.043,7.7
743,48.8188,322,3.2,0.467,0.2992,83,0.028,0.49,-0.80,0.0654,0.1125,0.094,7.7
744,56.7027,318,3.2,0.373,0.3192,76,0.031,0.49,-0.94,0.0633,0.1288,0.069,7.7
745,48.5517,331,3.3,0.453,0.3114,85,0.028,0.51,-0.82,0.0620,0.1374,0.045,7.6
746,59.4068,339,3.3,0.373,0.2933,78,0.030,0.52,-0.94,0.0643,0.1314,0.064,7.7
747,54.1004,304,3.3,0.447,0.2849,79,0.030,0.47,-0.83,0.0610,0.1331,0.045,7.7
748,48.2892,340,3.2,0.400,0.3006,76,0.031,0.52,-0.90,0.0631,0.1272,0.043,7.8
749,56.9383,310,3.2,0.413,0.2902,86,0.027,0.48,-0.88,0.0633,0.1229,0.052,7.8
750,59.2701,322,3.2,0.400,0.2838,86,0.027,0.49,-0.90,0.0669,0.1100,0.061,7.8
751,38.2683,263,3.2,0.453,0.3065,77,0.030,0.40,-0.82,0.0623,0.1220,0.034,7.8
752,46.9101,277,3.2,0.420,0.3111,84,0.028,0.43,-0.87,0.0628,0.1310,0.042,7.8
753,38.4237,283,3.1,0.453,0.3152,84,0.028,0.44,-0.82,0.0635,0.1333,0.070,7.7
