episode,reward,rate_avg,hops_avg,ho_avg,q_spread,uniq_sat,beam_avg,rew_rate,rew_ho,loss,q_gap_avg,q_gap_noise,n_valid
193,51.6401,218,3.3,0.433,0.2434,78,0.030,0.34,-0.85,0.0734,0.1238,0.049,7.7
194,40.0702,292,3.4,0.480,0.2425,81,0.029,0.45,-0.78,0.0693,0.1228,0.059,7.7
195,40.9830,313,3.4,0.447,0.2436,83,0.028,0.48,-0.83,0.0709,0.1239,0.040,7.7
196,45.9622,276,3.4,0.447,0.2464,80,0.029,0.42,-0.83,0.0682,0.1285,0.040,7.8
197,44.7373,257,3.4,0.460,0.2458,83,0.028,0.39,-0.81,0.0687,0.1321,0.062,7.8
198,44.1813,306,3.3,0.487,0.2458,79,0.030,0.47,-0.77,0.0661,0.1336,0.051,7.7
199,32.6272,269,3.3,0.447,0.2490,79,0.030,0.41,-0.83,0.0681,0.1385,0.041,7.7
200,27.1272,227,3.3,0.473,0.2480,77,0.030,0.35,-0.79,0.0671,0.1389,0.040,7.8
201,34.7804,274,3.3,0.420,0.2482,76,0.031,0.42,-0.87,0.0656,0.1392,0.040,7.7
202,34.7792,239,3.3,0.473,0.2474,86,0.027,0.37,-0.79,0.0790,0.1487,0.030,7.7
203,27.3732,211,3.4,0.473,0.2516,82,0.029,0.32,-0.79,0.0814,0.1549,0.019,7.8
204,42.7831,275,3.4,0.480,0.2497,78,0.030,0.42,-0.78,0.0768,0.1546,0.019,7.8
205,44.2936,290,3.4,0.467,0.2502,83,0.028,0.45,-0.80,0.0772,0.1580,0.028,7.8
206,29.2818,271,3.3,0.440,0.2509,83,0.028,0.42,-0.84,0.0743,0.1552,0.028,7.9
207,42.3157,267,3.3,0.500,0.2501,81,0.029,0.41,-0.75,0.0693,0.1479,0.037,8.0
208,43.7858,283,3.4,0.460,0.2519,83,0.028,0.43,-0.81,0.0656,0.1481,0.046,7.8
209,32.5668,249,3.4,0.467,0.2494,87,0.027,0.38,-0.80,0.0626,0.1431,0.028,7.8
210,37.2242,237,3.3,0.467,0.2474,87,0.027,0.36,-0.80,0.0667,0.1384,0.019,7.7
211,38.7966,293,3.3,0.480,0.2490,86,0.027,0.45,-0.78,0.0662,0.1435,0.019,7.7
212,27.5515,238,3.3,0.447,0.2517,80,0.029,0.37,-0.83,0.0672,0.1424,0.019,7.7
213,43.8352,270,3.3,0.460,0.2531,79,0.030,0.41,-0.81,0.0728,0.1441,0.019,7.7
214,43.6492,264,3.3,0.493,0.2522,83,0.028,0.41,-0.76,0.0654,0.1447,0.019,7.7
